case_id;task;resource;start_time;completion_time
application_received738;credit_check;analyst9;2023-01-16 09:31:35.502163;2023-01-16 10:45:44.394516
application_received738;document_verification;verifier2;2023-01-16 10:45:44.394516;2023-01-16 11:00:31.055066
application_received738;risk_assessment;risk5;2023-01-16 10:45:44.394516;2023-01-16 11:54:43.031041
application_received738;application_approved;;2023-01-16 11:54:43.031041;2023-01-16 11:54:43.031041
application_received739;application_received;;2023-01-16 09:57:39.683871;2023-01-16 09:57:39.683871
application_received739;review_application;officer3;2023-01-16 09:57:39.683871;2023-01-16 10:20:19.639705
application_received739;credit_check;analyst1;2023-01-16 10:20:19.639705;2023-01-16 11:30:38.278158
application_received739;document_verification;verifier4;2023-01-16 11:30:38.278158;2023-01-16 11:40:57.098108
application_received739;risk_assessment;risk7;2023-01-16 11:30:38.278158;2023-01-16 12:43:21.418353
application_received739;application_approved;;2023-01-16 12:43:21.418353;2023-01-16 12:43:21.418353
application_received740;application_received;;2023-01-16 10:19:27.811725;2023-01-16 10:19:27.811725
application_received740;review_application;officer1;2023-01-16 10:19:27.811725;2023-01-16 10:37:33.355676
application_received740;request_missing_document;officer1;2023-01-16 10:37:33.355676;2023-01-16 10:53:54.726064
application_received740;review_application;officer1;2023-01-16 10:53:55.726064;2023-01-16 12:02:22.896476
application_received740;request_missing_document;officer1;2023-01-16 12:02:22.896476;2023-01-16 12:16:26.379588
application_received740;review_application;officer1;2023-01-16 12:16:27.379588;2023-01-16 13:21:19.386054
application_received740;credit_check;analyst6;2023-01-16 13:21:19.386054;2023-01-16 14:16:47.326930
application_received740;document_verification;verifier3;2023-01-16 14:16:47.326930;2023-01-16 14:27:53.012323
application_received740;risk_assessment;risk4;2023-01-16 14:16:47.326930;2023-01-16 15:15:33.227449
application_received740;application_approved;;2023-01-16 15:15:33.227449;2023-01-16 15:15:33.227449
application_received741;application_received;;2023-01-16 10:22:38.884431;2023-01-16 10:22:38.884431
application_received741;review_application;officer4;2023-01-16 10:22:38.884431;2023-01-16 10:39:20.916537
application_received741;credit_check;analyst7;2023-01-16 10:39:20.916537;2023-01-16 11:46:16.621340
application_received741;document_verification;verifier1;2023-01-16 11:46:16.621340;2023-01-16 11:57:10.810151
application_received741;risk_assessment;risk3;2023-01-16 11:46:16.621340;2023-01-16 12:43:18.720951
application_received741;application_approved;;2023-01-16 12:43:18.720951;2023-01-16 12:43:18.720951
application_received742;application_received;;2023-01-16 10:32:36.687955;2023-01-16 10:32:36.687955
application_received742;review_application;officer5;2023-01-16 10:32:36.687955;2023-01-16 10:53:53.299693
application_received742;credit_check;analyst3;2023-01-16 10:53:53.299693;2023-01-16 12:00:11.982090
application_received742;document_verification;verifier5;2023-01-16 12:00:11.982090;2023-01-16 12:10:25.893919
application_received742;risk_assessment;risk1;2023-01-16 12:00:11.982090;2023-01-16 13:13:20.524973
application_received742;application_approved;;2023-01-16 13:13:20.524973;2023-01-16 13:13:20.524973
application_received743;application_received;;2023-01-16 10:46:36.496865;2023-01-16 10:46:36.496865
application_received743;review_application;officer2;2023-01-16 10:46:36.496865;2023-01-16 11:08:39.383797
application_received743;credit_check;analyst4;2023-01-16 11:08:39.383797;2023-01-16 12:23:37.167536
application_received743;document_verification;verifier4;2023-01-16 12:23:37.167536;2023-01-16 12:35:32.760173
application_received743;risk_assessment;risk6;2023-01-16 12:23:37.167536;2023-01-16 13:33:14.609818
application_received743;application_approved;;2023-01-16 13:33:14.609818;2023-01-16 13:33:14.609818
application_received744;application_received;;2023-01-16 10:48:54.759775;2023-01-16 10:48:54.759775
application_received744;review_application;officer3;2023-01-16 10:48:54.759775;2023-01-16 11:04:04.956626
application_received744;credit_check;analyst5;2023-01-16 11:04:04.956626;2023-01-16 12:11:40.607948
application_received744;document_verification;verifier2;2023-01-16 12:11:40.607948;2023-01-16 12:26:20.655725
application_received744;risk_assessment;risk8;2023-01-16 12:11:40.607948;2023-01-16 13:10:36.012696
application_received744;application_approved;;2023-01-16 13:10:36.012696;2023-01-16 13:10:36.012696
application_received745;application_received;;2023-01-16 11:16:09.250170;2023-01-16 11:16:09.250170
application_received745;review_application;officer1;2023-01-16 11:16:09.250170;2023-01-16 11:38:09.374017
application_received745;request_missing_document;officer1;2023-01-16 11:38:09.374017;2023-01-16 11:53:04.675783
application_received745;review_application;officer1;2023-01-16 11:53:05.675783;2023-01-16 13:07:40.810896
application_received745;request_missing_document;officer1;2023-01-16 13:07:40.810896;2023-01-16 13:19:51.959374
application_received745;review_application;officer1;2023-01-16 13:19:52.959374;2023-01-16 14:21:28.589980
application_received745;credit_check;analyst8;2023-01-16 14:21:28.589980;2023-01-16 15:20:06.924897
application_received745;document_verification;verifier3;2023-01-16 15:20:06.924897;2023-01-16 15:33:03.202141
application_received745;risk_assessment;risk2;2023-01-16 15:20:06.924897;2023-01-16 16:27:21.562856
application_received745;application_rejected;;2023-01-16 16:27:21.562856;2023-01-16 16:27:21.562856
application_received746;application_received;;2023-01-16 11:39:40.530081;2023-01-16 11:39:40.530081
application_received746;review_application;officer4;2023-01-16 11:39:40.530081;2023-01-16 11:55:12.980558
application_received746;request_missing_document;officer4;2023-01-16 11:55:12.980558;2023-01-16 12:07:04.608092
application_received746;review_application;officer4;2023-01-16 12:07:05.608092;2023-01-16 13:07:04.865653
application_received746;credit_check;analyst10;2023-01-16 13:07:04.865653;2023-01-16 14:14:54.096301
application_received746;document_verification;verifier1;2023-01-16 14:14:54.096301;2023-01-16 14:29:22.669604
application_received746;risk_assessment;risk10;2023-01-16 14:14:54.096301;2023-01-16 15:19:31.858886
application_received746;application_approved;;2023-01-16 15:19:31.858886;2023-01-16 15:19:31.858886
application_received747;application_received;;2023-01-16 11:46:18.964668;2023-01-16 11:46:18.964668
application_received747;review_application;officer5;2023-01-16 11:46:18.964668;2023-01-16 12:09:46.088951
application_received747;credit_check;analyst2;2023-01-16 12:09:46.088951;2023-01-16 13:11:13.314503
application_received747;document_verification;verifier5;2023-01-16 13:11:13.314503;2023-01-16 13:21:14.815662
application_received747;risk_assessment;risk9;2023-01-16 13:11:13.314503;2023-01-16 14:14:15.622409
application_received747;application_rejected;;2023-01-16 14:14:15.622409;2023-01-16 14:14:15.622409
application_received748;application_received;;2023-01-16 12:14:08.852791;2023-01-16 12:14:08.852791
application_received748;review_application;officer3;2023-01-16 12:14:08.852791;2023-01-16 12:37:34.704837
application_received748;credit_check;analyst9;2023-01-16 12:37:34.704837;2023-01-16 13:32:39.029256
application_received748;document_verification;verifier2;2023-01-16 13:32:39.029256;2023-01-16 13:42:46.674995
application_received748;risk_assessment;risk5;2023-01-16 13:32:39.029256;2023-01-16 14:42:21.644619
application_received748;application_approved;;2023-01-16 14:42:21.644619;2023-01-16 14:42:21.644619
application_received750;application_received;;2023-01-16 13:18:03.125430;2023-01-16 13:18:03.125430
application_received750;review_application;officer1;2023-01-16 13:18:03.125430;2023-01-16 13:34:39.281839
application_received750;credit_check;analyst6;2023-01-16 13:34:39.281839;2023-01-16 14:39:41.973144
application_received750;document_verification;verifier3;2023-01-16 14:39:41.973144;2023-01-16 14:51:02.177969
application_received750;risk_assessment;risk3;2023-01-16 14:39:41.973144;2023-01-16 15:40:55.627851
application_received750;application_rejected;;2023-01-16 15:40:55.627851;2023-01-16 15:40:55.627851
application_received751;application_received;;2023-01-16 13:38:55.218602;2023-01-16 13:38:55.218602
application_received751;review_application;officer4;2023-01-16 13:38:55.218602;2023-01-16 13:56:25.213107
application_received751;credit_check;analyst7;2023-01-16 13:56:25.213107;2023-01-16 15:03:45.533567
application_received751;document_verification;verifier1;2023-01-16 15:03:45.533567;2023-01-16 15:17:59.402124
application_received751;risk_assessment;risk7;2023-01-16 15:03:45.533567;2023-01-16 16:08:47.913746
application_received751;application_approved;;2023-01-16 16:08:47.913746;2023-01-16 16:08:47.913746
application_received752;application_received;;2023-01-16 13:52:28.148944;2023-01-16 13:52:28.148944
application_received752;review_application;officer5;2023-01-16 13:52:28.148944;2023-01-16 14:10:54.103579
application_received752;credit_check;analyst3;2023-01-16 14:10:54.103579;2023-01-16 15:10:32.676906
application_received752;document_verification;verifier5;2023-01-16 15:10:32.676906;2023-01-16 15:21:19.799787
application_received752;risk_assessment;risk8;2023-01-16 15:10:32.676906;2023-01-16 16:13:56.871038
application_received752;application_approved;;2023-01-16 16:13:56.871038;2023-01-16 16:13:56.871038
application_received795;application_received;;2023-01-17 10:01:52.540268;2023-01-17 10:01:52.540268
application_received795;review_application;officer3;2023-01-17 10:01:52.540268;2023-01-17 10:18:05.235313
application_received795;credit_check;analyst8;2023-01-17 10:18:05.235313;2023-01-17 11:15:47.514572
application_received795;document_verification;verifier3;2023-01-17 11:15:47.514572;2023-01-17 11:30:44.476016
application_received795;risk_assessment;risk2;2023-01-17 11:15:47.514572;2023-01-17 12:13:07.262470
application_received795;application_approved;;2023-01-17 12:13:07.262470;2023-01-17 12:13:07.262470
application_received796;application_received;;2023-01-17 10:10:50.395205;2023-01-17 10:10:50.395205
application_received796;review_application;officer1;2023-01-17 10:10:50.395205;2023-01-17 10:35:05.627453
application_received796;credit_check;analyst10;2023-01-17 10:35:05.627453;2023-01-17 11:36:48.267696
application_received796;document_verification;verifier1;2023-01-17 11:36:48.267696;2023-01-17 11:47:25.419998
application_received796;risk_assessment;risk9;2023-01-17 11:36:48.267696;2023-01-17 12:48:42.865146
application_received796;application_approved;;2023-01-17 12:48:42.865146;2023-01-17 12:48:42.865146
application_received797;application_received;;2023-01-17 11:33:01.264180;2023-01-17 11:33:01.264180
application_received797;review_application;officer4;2023-01-17 11:33:01.264180;2023-01-17 11:49:34.422280
application_received797;credit_check;analyst2;2023-01-17 11:49:34.422280;2023-01-17 13:01:48.448060
application_received797;document_verification;verifier2;2023-01-17 13:01:48.448060;2023-01-17 13:13:45.037617
application_received797;risk_assessment;risk10;2023-01-17 13:01:48.448060;2023-01-17 14:00:54.103176
application_received797;application_approved;;2023-01-17 14:00:54.103176;2023-01-17 14:00:54.103176
application_received798;application_received;;2023-01-17 12:43:36.516057;2023-01-17 12:43:36.516057
application_received798;review_application;officer5;2023-01-17 12:43:36.516057;2023-01-17 13:06:27.096457
application_received798;credit_check;analyst1;2023-01-17 13:06:27.096457;2023-01-17 14:13:05.915892
application_received798;document_verification;verifier4;2023-01-17 14:13:05.915892;2023-01-17 14:26:53.013010
application_received798;risk_assessment;risk5;2023-01-17 14:13:05.915892;2023-01-17 15:20:51.728147
application_received798;application_approved;;2023-01-17 15:20:51.728147;2023-01-17 15:20:51.728147
application_received799;application_received;;2023-01-17 13:03:58.640825;2023-01-17 13:03:58.640825
application_received799;review_application;officer2;2023-01-17 13:03:58.640825;2023-01-17 13:19:40.457712
application_received799;credit_check;analyst9;2023-01-17 13:19:40.457712;2023-01-17 14:32:56.949744
application_received799;document_verification;verifier5;2023-01-17 14:32:56.949744;2023-01-17 14:43:16.789418
application_received799;risk_assessment;risk4;2023-01-17 14:32:56.949744;2023-01-17 15:34:26.693657
application_received799;application_approved;;2023-01-17 15:34:26.693657;2023-01-17 15:34:26.693657
application_received800;application_received;;2023-01-17 13:19:56.270280;2023-01-17 13:19:56.270280
application_received800;review_application;officer3;2023-01-17 13:19:56.270280;2023-01-17 13:40:53.837756
application_received800;credit_check;analyst6;2023-01-17 13:40:53.837756;2023-01-17 14:52:58.438668
application_received800;document_verification;verifier3;2023-01-17 14:52:58.438668;2023-01-17 15:03:44.330482
application_received800;risk_assessment;risk3;2023-01-17 14:52:58.438668;2023-01-17 16:03:41.203776
application_received800;application_approved;;2023-01-17 16:03:41.203776;2023-01-17 16:03:41.203776
application_received801;application_received;;2023-01-17 13:35:48.517002;2023-01-17 13:35:48.517002
application_received801;review_application;officer1;2023-01-17 13:35:48.517002;2023-01-17 14:00:13.357320
application_received801;credit_check;analyst4;2023-01-17 14:00:13.357320;2023-01-17 15:12:42.991734
application_received801;document_verification;verifier4;2023-01-17 15:12:42.991734;2023-01-17 15:24:13.084407
application_received801;risk_assessment;risk1;2023-01-17 15:12:42.991734;2023-01-17 16:26:10.834984
application_received801;application_approved;;2023-01-17 16:26:10.834984;2023-01-17 16:26:10.834984
application_received802;application_received;;2023-01-17 13:39:24.300697;2023-01-17 13:39:24.300697
application_received802;review_application;officer4;2023-01-17 13:39:24.300697;2023-01-17 13:58:05.154426
application_received802;credit_check;analyst5;2023-01-17 13:58:05.154426;2023-01-17 14:54:47.826324
application_received802;document_verification;verifier1;2023-01-17 14:54:47.826324;2023-01-17 15:08:29.653770
application_received802;risk_assessment;risk7;2023-01-17 14:54:47.826324;2023-01-17 16:09:39.837882
application_received802;application_rejected;;2023-01-17 16:09:39.837882;2023-01-17 16:09:39.837882
application_received803;application_received;;2023-01-17 13:49:45.739199;2023-01-17 13:49:45.739199
application_received803;review_application;officer5;2023-01-17 13:49:45.739199;2023-01-17 14:06:21.359918
application_received803;credit_check;analyst7;2023-01-17 14:06:21.359918;2023-01-17 15:12:21.859197
application_received803;document_verification;verifier2;2023-01-17 15:12:21.859197;2023-01-17 15:25:13.404868
application_received803;risk_assessment;risk8;2023-01-17 15:12:21.859197;2023-01-17 16:18:02.889163
application_received803;application_approved;;2023-01-17 16:18:02.889163;2023-01-17 16:18:02.889163
application_received804;application_received;;2023-01-17 14:23:51.647521;2023-01-17 14:23:51.647521
application_received804;review_application;officer2;2023-01-17 14:23:51.647521;2023-01-17 14:45:06.916003
application_received804;credit_check;analyst3;2023-01-17 14:45:06.916003;2023-01-17 15:51:44.239682
application_received804;document_verification;verifier5;2023-01-17 15:51:44.239682;2023-01-17 16:01:57.245006
application_received804;risk_assessment;risk6;2023-01-17 15:51:44.239682;2023-01-17 16:47:48.198015
application_received804;application_rejected;;2023-01-17 16:47:48.198015;2023-01-17 16:47:48.198015
application_received841;application_received;;2023-01-18 09:06:55.752096;2023-01-18 09:06:55.752096
application_received841;review_application;officer4;2023-01-18 09:06:55.752096;2023-01-18 09:25:47.575950
application_received841;credit_check;analyst5;2023-01-18 09:25:47.575950;2023-01-18 10:24:51.754387
application_received841;document_verification;verifier1;2023-01-18 10:24:51.754387;2023-01-18 10:38:25.998058
application_received841;risk_assessment;risk8;2023-01-18 10:24:51.754387;2023-01-18 11:26:48.201621
application_received841;application_approved;;2023-01-18 11:26:48.201621;2023-01-18 11:26:48.201621
application_received842;application_received;;2023-01-18 10:09:30.666354;2023-01-18 10:09:30.666354
application_received842;review_application;officer5;2023-01-18 10:09:30.666354;2023-01-18 10:28:44.347209
application_received842;credit_check;analyst8;2023-01-18 10:28:44.347209;2023-01-18 11:31:56.237135
application_received842;document_verification;verifier4;2023-01-18 11:31:56.237135;2023-01-18 11:42:04.808750
application_received842;risk_assessment;risk7;2023-01-18 11:31:56.237135;2023-01-18 12:30:17.147494
application_received842;application_approved;;2023-01-18 12:30:17.147494;2023-01-18 12:30:17.147494
application_received843;application_received;;2023-01-18 10:12:32.008103;2023-01-18 10:12:32.008103
application_received843;review_application;officer1;2023-01-18 10:12:32.008103;2023-01-18 10:28:20.566807
application_received843;credit_check;analyst7;2023-01-18 10:28:20.566807;2023-01-18 11:32:05.027146
application_received843;document_verification;verifier2;2023-01-18 11:32:05.027146;2023-01-18 11:46:22.776738
application_received843;risk_assessment;risk6;2023-01-18 11:32:05.027146;2023-01-18 12:33:17.909242
application_received843;application_approved;;2023-01-18 12:33:17.909242;2023-01-18 12:33:17.909242
application_received844;application_received;;2023-01-18 10:19:17.640699;2023-01-18 10:19:17.640699
application_received844;review_application;officer3;2023-01-18 10:19:17.640699;2023-01-18 10:42:48.227537
application_received844;credit_check;analyst4;2023-01-18 10:42:48.227537;2023-01-18 11:54:25.891467
application_received844;document_verification;verifier3;2023-01-18 11:54:25.891467;2023-01-18 12:05:13.540838
application_received844;risk_assessment;risk1;2023-01-18 11:54:25.891467;2023-01-18 12:53:14.658528
application_received844;application_rejected;;2023-01-18 12:53:14.658528;2023-01-18 12:53:14.658528
application_received845;application_received;;2023-01-18 11:38:26.485112;2023-01-18 11:38:26.485112
application_received845;review_application;officer2;2023-01-18 11:38:26.485112;2023-01-18 11:54:06.488485
application_received845;credit_check;analyst3;2023-01-18 11:54:06.488485;2023-01-18 13:07:59.903407
application_received845;document_verification;verifier5;2023-01-18 13:07:59.903407;2023-01-18 13:19:48.318829
application_received845;risk_assessment;risk2;2023-01-18 13:07:59.903407;2023-01-18 14:09:17.610008
application_received845;application_rejected;;2023-01-18 14:09:17.610008;2023-01-18 14:09:17.610008
application_received846;application_received;;2023-01-18 11:39:52.430465;2023-01-18 11:39:52.430465
application_received846;review_application;officer4;2023-01-18 11:39:52.430465;2023-01-18 11:59:45.373415
application_received846;credit_check;analyst10;2023-01-18 11:59:45.373415;2023-01-18 13:08:29.333132
application_received846;document_verification;verifier1;2023-01-18 13:08:29.333132;2023-01-18 13:21:26.190497
application_received846;risk_assessment;risk9;2023-01-18 13:08:29.333132;2023-01-18 14:05:51.776173
application_received846;application_rejected;;2023-01-18 14:05:51.776173;2023-01-18 14:05:51.776173
application_received848;application_received;;2023-01-18 13:06:51.109585;2023-01-18 13:06:51.109585
application_received848;review_application;officer5;2023-01-18 13:06:51.109585;2023-01-18 13:28:34.360705
application_received848;credit_check;analyst2;2023-01-18 13:28:34.360705;2023-01-18 14:38:06.969420
application_received848;document_verification;verifier2;2023-01-18 14:38:06.969420;2023-01-18 14:48:44.164675
application_received848;risk_assessment;risk10;2023-01-18 14:38:06.969420;2023-01-18 15:41:07.193026
application_received848;application_rejected;;2023-01-18 15:41:07.193026;2023-01-18 15:41:07.193026
application_received849;application_received;;2023-01-18 13:43:16.109191;2023-01-18 13:43:16.109191
application_received849;review_application;officer3;2023-01-18 13:43:16.109191;2023-01-18 14:04:46.031195
application_received849;credit_check;analyst9;2023-01-18 14:04:46.031195;2023-01-18 15:02:55.239538
application_received849;document_verification;verifier3;2023-01-18 15:02:55.239538;2023-01-18 15:15:01.225396
application_received849;risk_assessment;risk4;2023-01-18 15:02:55.239538;2023-01-18 15:58:24.653873
application_received849;application_rejected;;2023-01-18 15:58:24.653873;2023-01-18 15:58:24.653873
application_received889;application_received;;2023-01-19 09:03:05.889084;2023-01-19 09:03:05.889084
application_received889;review_application;officer5;2023-01-19 09:03:05.889084;2023-01-19 09:23:24.690181
application_received889;credit_check;analyst9;2023-01-19 09:23:24.690181;2023-01-19 10:26:01.879736
application_received889;document_verification;verifier3;2023-01-19 10:26:01.879736;2023-01-19 10:37:47.144275
application_received889;risk_assessment;risk8;2023-01-19 10:26:01.879736;2023-01-19 11:38:08.493153
application_received889;application_approved;;2023-01-19 11:38:08.493153;2023-01-19 11:38:08.493153
application_received890;application_received;;2023-01-19 09:12:12.460255;2023-01-19 09:12:12.460255
application_received890;review_application;officer2;2023-01-19 09:12:12.460255;2023-01-19 09:31:32.064210
application_received890;credit_check;analyst6;2023-01-19 09:31:32.064210;2023-01-19 10:40:11.959509
application_received890;document_verification;verifier5;2023-01-19 10:40:11.959509;2023-01-19 10:50:50.433476
application_received890;risk_assessment;risk10;2023-01-19 10:40:11.959509;2023-01-19 11:42:43.060314
application_received890;application_rejected;;2023-01-19 11:42:43.060314;2023-01-19 11:42:43.060314
application_received891;application_received;;2023-01-19 09:38:57.654361;2023-01-19 09:38:57.654361
application_received891;review_application;officer1;2023-01-19 09:38:57.654361;2023-01-19 09:59:28.461211
application_received891;credit_check;analyst8;2023-01-19 09:59:28.461211;2023-01-19 10:57:32.359073
application_received891;document_verification;verifier1;2023-01-19 10:57:32.359073;2023-01-19 11:09:08.261678
application_received891;risk_assessment;risk3;2023-01-19 10:57:32.359073;2023-01-19 12:03:27.362649
application_received891;application_rejected;;2023-01-19 12:03:27.362649;2023-01-19 12:03:27.362649
application_received892;application_received;;2023-01-19 09:52:35.333098;2023-01-19 09:52:35.333098
application_received892;review_application;officer4;2023-01-19 09:52:35.333098;2023-01-19 10:15:29.499022
application_received892;request_missing_document;officer4;2023-01-19 10:15:29.499022;2023-01-19 10:26:06.631664
application_received892;review_application;officer4;2023-01-19 10:26:07.631664;2023-01-19 11:36:07.347674
application_received892;request_missing_document;officer4;2023-01-19 11:36:07.347674;2023-01-19 11:46:35.443702
application_received892;review_application;officer4;2023-01-19 11:46:36.443702;2023-01-19 12:48:35.190485
application_received892;credit_check;analyst5;2023-01-19 12:48:35.190485;2023-01-19 13:59:42.682030
application_received892;document_verification;verifier4;2023-01-19 13:59:42.682030;2023-01-19 14:14:23.244014
application_received892;risk_assessment;risk7;2023-01-19 13:59:42.682030;2023-01-19 14:54:58.479634
application_received892;application_approved;;2023-01-19 14:54:58.479634;2023-01-19 14:54:58.479634
application_received893;application_received;;2023-01-19 11:21:37.403613;2023-01-19 11:21:37.403613
application_received893;review_application;officer3;2023-01-19 11:21:37.403613;2023-01-19 11:41:30.706053
application_received893;credit_check;analyst7;2023-01-19 11:41:30.706053;2023-01-19 12:40:50.431125
application_received893;document_verification;verifier3;2023-01-19 12:40:50.431125;2023-01-19 12:52:45.146409
application_received893;risk_assessment;risk1;2023-01-19 12:40:50.431125;2023-01-19 13:45:06.320468
application_received893;application_approved;;2023-01-19 13:45:06.320468;2023-01-19 13:45:06.320468
application_received894;application_received;;2023-01-19 11:55:19.472103;2023-01-19 11:55:19.472103
application_received894;review_application;officer5;2023-01-19 11:55:19.472103;2023-01-19 12:14:45.489959
application_received894;request_missing_document;officer5;2023-01-19 12:14:45.489959;2023-01-19 12:24:54.648189
application_received894;review_application;officer5;2023-01-19 12:24:55.648189;2023-01-19 13:19:56.404543
application_received894;credit_check;analyst4;2023-01-19 13:19:56.404543;2023-01-19 14:26:48.524946
application_received894;document_verification;verifier2;2023-01-19 14:26:48.524946;2023-01-19 14:39:56.609887
application_received894;risk_assessment;risk6;2023-01-19 14:26:48.524946;2023-01-19 15:32:09.742591
application_received894;application_approved;;2023-01-19 15:32:09.742591;2023-01-19 15:32:09.742591
application_received895;application_received;;2023-01-19 12:26:08.823588;2023-01-19 12:26:08.823588
application_received895;review_application;officer2;2023-01-19 12:26:08.823588;2023-01-19 12:47:27.081181
application_received895;credit_check;analyst3;2023-01-19 12:47:27.081181;2023-01-19 13:43:17.080798
application_received895;document_verification;verifier5;2023-01-19 13:43:17.080798;2023-01-19 13:53:32.464797
application_received895;risk_assessment;risk9;2023-01-19 13:43:17.080798;2023-01-19 14:49:22.976523
application_received895;application_approved;;2023-01-19 14:49:22.976523;2023-01-19 14:49:22.976523
application_received896;application_received;;2023-01-19 12:41:39.827996;2023-01-19 12:41:39.827996
application_received896;review_application;officer1;2023-01-19 12:41:39.827996;2023-01-19 12:57:20.034444
application_received896;credit_check;analyst10;2023-01-19 12:57:20.034444;2023-01-19 13:54:16.595701
application_received896;document_verification;verifier1;2023-01-19 13:54:16.595701;2023-01-19 14:08:38.124971
application_received896;risk_assessment;risk5;2023-01-19 13:54:16.595701;2023-01-19 14:54:16.726715
application_received896;application_approved;;2023-01-19 14:54:16.726715;2023-01-19 14:54:16.726715
application_received897;application_received;;2023-01-19 12:47:50.787466;2023-01-19 12:47:50.787466
application_received897;review_application;officer4;2023-01-19 12:47:50.787466;2023-01-19 13:03:42.276213
application_received897;credit_check;analyst2;2023-01-19 13:03:42.276213;2023-01-19 14:04:32.709755
application_received897;document_verification;verifier4;2023-01-19 14:04:32.709755;2023-01-19 14:19:02.039611
application_received897;risk_assessment;risk2;2023-01-19 14:04:32.709755;2023-01-19 15:12:52.339741
application_received897;application_approved;;2023-01-19 15:12:52.339741;2023-01-19 15:12:52.339741
application_received898;application_received;;2023-01-19 12:54:53.365822;2023-01-19 12:54:53.365822
application_received898;review_application;officer3;2023-01-19 12:54:53.365822;2023-01-19 13:10:41.749197
application_received898;credit_check;analyst1;2023-01-19 13:10:41.749197;2023-01-19 14:17:33.719585
application_received898;document_verification;verifier3;2023-01-19 14:17:33.719585;2023-01-19 14:31:29.206534
application_received898;risk_assessment;risk4;2023-01-19 14:17:33.719585;2023-01-19 15:16:14.436595
application_received898;application_approved;;2023-01-19 15:16:14.436595;2023-01-19 15:16:14.436595
application_received899;application_received;;2023-01-19 14:15:38.904117;2023-01-19 14:15:38.904117
application_received899;review_application;officer5;2023-01-19 14:15:38.904117;2023-01-19 14:38:50.145127
application_received899;credit_check;analyst9;2023-01-19 14:38:50.145127;2023-01-19 15:45:19.444034
application_received899;document_verification;verifier2;2023-01-19 15:45:19.444034;2023-01-19 15:58:55.633943
application_received899;risk_assessment;risk8;2023-01-19 15:45:19.444034;2023-01-19 16:59:42.205459
application_received899;application_approved;;2023-01-19 16:59:42.205459;2023-01-19 16:59:42.205459
application_received930;application_received;;2023-01-20 11:19:26.598786;2023-01-20 11:19:26.598786
application_received930;review_application;officer2;2023-01-20 11:19:26.598786;2023-01-20 11:35:54.889519
application_received930;credit_check;analyst6;2023-01-20 11:35:54.889519;2023-01-20 12:48:19.542130
application_received930;document_verification;verifier5;2023-01-20 12:48:19.542130;2023-01-20 13:01:48.537795
application_received930;risk_assessment;risk10;2023-01-20 12:48:19.542130;2023-01-20 14:00:34.826214
application_received930;application_approved;;2023-01-20 14:00:34.826214;2023-01-20 14:00:34.826214
application_received931;application_received;;2023-01-20 12:04:11.277662;2023-01-20 12:04:11.277662
application_received931;review_application;officer1;2023-01-20 12:04:11.277662;2023-01-20 12:24:18.523219
application_received931;request_missing_document;officer1;2023-01-20 12:24:18.523219;2023-01-20 12:38:48.555952
application_received931;review_application;officer1;2023-01-20 12:38:49.555952;2023-01-20 13:37:57.621959
application_received931;credit_check;analyst8;2023-01-20 13:37:57.621959;2023-01-20 14:34:41.023225
application_received931;document_verification;verifier1;2023-01-20 14:34:41.023225;2023-01-20 14:45:27.165736
application_received931;risk_assessment;risk3;2023-01-20 14:34:41.023225;2023-01-20 15:29:49.290401
application_received931;application_approved;;2023-01-20 15:29:49.290401;2023-01-20 15:29:49.290401
application_received932;application_received;;2023-01-20 12:18:46.008966;2023-01-20 12:18:46.008966
application_received932;review_application;officer4;2023-01-20 12:18:46.008966;2023-01-20 12:41:36.464998
application_received932;request_missing_document;officer4;2023-01-20 12:41:36.464998;2023-01-20 13:01:28.928090
application_received932;review_application;officer4;2023-01-20 13:01:29.928090;2023-01-20 14:12:33.094186
application_received932;credit_check;analyst7;2023-01-20 14:12:33.094186;2023-01-20 15:14:34.835975
application_received932;document_verification;verifier3;2023-01-20 15:14:34.835975;2023-01-20 15:25:54.092579
application_received932;risk_assessment;risk6;2023-01-20 15:14:34.835975;2023-01-20 16:24:14.740642
application_received932;application_approved;;2023-01-20 16:24:14.740642;2023-01-20 16:24:14.740642
application_received933;application_received;;2023-01-20 12:21:37.595141;2023-01-20 12:21:37.595141
application_received933;review_application;officer3;2023-01-20 12:21:37.595141;2023-01-20 12:37:48.762592
application_received933;credit_check;analyst5;2023-01-20 12:37:48.762592;2023-01-20 13:34:10.227273
application_received933;document_verification;verifier4;2023-01-20 13:34:10.227273;2023-01-20 13:44:42.765068
application_received933;risk_assessment;risk1;2023-01-20 13:34:10.227273;2023-01-20 14:44:20.394473
application_received933;application_rejected;;2023-01-20 14:44:20.394473;2023-01-20 14:44:20.394473
application_received934;application_received;;2023-01-20 12:40:37.593489;2023-01-20 12:40:37.593489
application_received934;review_application;officer5;2023-01-20 12:40:37.593489;2023-01-20 13:05:31.346781
application_received934;credit_check;analyst4;2023-01-20 13:05:31.346781;2023-01-20 14:02:53.791781
application_received934;document_verification;verifier2;2023-01-20 14:02:53.791781;2023-01-20 14:15:24.025784
application_received934;risk_assessment;risk7;2023-01-20 14:02:53.791781;2023-01-20 15:00:57.255081
application_received934;application_approved;;2023-01-20 15:00:57.255081;2023-01-20 15:00:57.255081
application_received935;application_received;;2023-01-20 12:54:20.311530;2023-01-20 12:54:20.311530
